2024-03-05 21:59:07,008 INFO    MainThread:12296 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 21:59:08,075 INFO    MainThread:12296 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 22:00:11,358 INFO    MainThread:12296 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 22:00:11,358 INFO    MainThread:12296 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 22:00:13,172 INFO    MainThread:12296 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 22:02:20,893 INFO    MainThread:12296 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 22:02:20,893 INFO    MainThread:12296 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 22:02:21,972 INFO    MainThread:12296 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 22:04:24,219 INFO    MainThread:12296 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 22:04:24,220 INFO    MainThread:12296 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 22:04:37,547 INFO    MainThread:12296 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 22:04:38,572 INFO    MainThread:12296 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 22:04:38,572 INFO    MainThread:12296 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 22:08:02,206 INFO    MainThread:12296 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 22:08:03,218 INFO    MainThread:12296 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 22:08:03,220 INFO    MainThread:12296 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 22:09:56,479 INFO    MainThread:12296 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 22:09:57,063 INFO    MainThread:12296 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 22:09:57,063 INFO    MainThread:12296 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 22:10:12,421 INFO    MainThread:12296 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 22:10:13,220 INFO    MainThread:12296 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 22:10:13,220 INFO    MainThread:12296 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 22:11:03,073 INFO    MainThread:12296 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 22:11:03,431 INFO    MainThread:12296 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 22:11:03,431 INFO    MainThread:12296 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 22:11:40,468 WARNING MsgRouterThr:12296 [router.py:message_loop():77] message_loop has been closed
